match_id,tournament,team,player,is_goal,statsbomb_xg,distance_to_goal,shot_angle_deg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,goalkeeper_distance,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score
3857255,WC2022,Spain,Sergio Busquets i Burgos,0,0.03268242,23.795167576632025,18.490850782873057,6,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,4.0,1.0,1.0,22.167769396130048,0.0946889910440031,0.0844709327440861,0.3130564963124999
3857255,WC2022,Japan,Junya Ito,0,0.04214545,14.773286702694158,13.350999898526394,7,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,0.0,2.0,10.242070103255497,0.7913617404092522,0.6396680840341696,0.7693189217348455
3857255,WC2022,Spain,Álvaro Borja Morata Martín,0,0.06376064,11.016805344563362,37.48177273436114,8,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,9.879271228182764,0.8651458196799964,0.7406865915105623,1.5015809713057946
3857255,WC2022,Spain,Álvaro Borja Morata Martín,1,0.33106714,4.997999599839924,76.56768014107615,11,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.0,0.0,2.0,4.176122603564221,1.0,2.1587033144922847,1.2816577205361963
3857255,WC2022,Spain,Álvaro Borja Morata Martín,0,0.10093839,19.200260414900622,19.14118965899014,22,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.0,1.0,14.682302271782849,1.0,0.7557189166423605,0.7363001886432876
3857255,WC2022,Japan,Daichi Kamada,0,0.03356069,19.474342094150447,15.976639620181578,35,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1.0,0.0,2.0,15.983116091676235,0.0,0.1463464072994848,0.7127805203237203
3857255,WC2022,Spain,Daniel Olmo Carvajal,0,0.10385344,17.857211428439776,24.432551727684658,41,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,0.0,3.0,14.674126890551277,0.7750633679478169,0.5980777033860285,1.350085329989903
3857255,WC2022,Japan,Ritsu Doan,1,0.027777622,25.09760944791356,14.25804861013821,47,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.0,0.0,2.0,22.224760966093648,0.9048342274408474,1.276217165880823,0.7101083691595501
3857255,WC2022,Japan,Ao Tanaka,1,0.87261814,1.3152946437965882,143.91537141022494,50,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,1.0,2.9068883707497264,1.0,6.100000000000001,1.0468572015554862
3857255,WC2022,Japan,Takuma Asano,0,0.13121767,19.84792180556947,22.42906943984361,69,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2.0,15.223665787188052,1.0,4.936598018878991,0.5322912429549173
3857255,WC2022,Spain,Marco Asensio Willemsen,0,0.016301522,22.43412579085711,14.01161809336508,73,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,4.0,19.235384061671347,0.0,0.1337248452633113,1.302401936952808
3857255,WC2022,Spain,Daniel Olmo Carvajal,0,0.01649772,34.283815423607685,13.090802740862172,79,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.0,0.0,1.0,32.16457678875941,0.99451988518115,1.2915715317236482,0.2730541189916282
3857255,WC2022,Japan,Ko Itakura,0,0.0504811,16.0312195418814,27.973679912416458,82,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4.0,14.516886718577092,1.0,33.26735070803727,1.659842168823805
